,Price,Demand,Demand_pump_storage,Imported_IT,Imported_CH,Imported_DE,Imported_BE,Imported_ES,Imported_GB,Exported_IT,Exported_CH,Exported_DE,Exported_BE,Exported_ES,Exported_GB,Wind Onshore,Fossil Gas,Other,Solar,Biomass,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Hydro Water Reservoir,Hydro Run-of-river and poundage,Hydro Pumped Storage,Fossil Oil,Other renewable,Fossil Coal-derived gas,Geothermal,Waste,Fossil Peat,Marine,Fossil Oil shale,Wind Offshore,Balance,Residual_Demand,hour
3143,37.42,47242.0,1294.0,0.0,70.0,433.99,0.0,0.0,0.0,1419.0,0.0,22.06,140.84,1440.27,1413.0,4336.0,744.0,0,0.0,317.0,39841.0,0,3.1215469613259668,697.0,5954.0,0.0,146.0,0,0,0,156.0,0,0,0,0,-273.0584530386768,36796.0,3143
3144,31.88,44667.0,871.0,0.0,0.0,359.71,0.0,0.0,0.0,1540.0,287.0,114.94,169.92,1439.61,1385.0,4258.0,715.0,0,0.0,317.0,37649.0,0,3.12707182320442,684.0,5840.0,0.0,146.0,0,0,0,155.0,0,0,0,0,-347.6329281767976,34414.0,3144
3145,29.56,42985.0,1250.0,0.0,0.0,115.33,0.0,0.0,0.0,1609.0,328.0,293.88,476.42,1611.77,1384.0,4131.0,707.0,0,0.0,317.0,37677.0,0,3.132596685082873,528.0,5704.0,0.0,146.0,0,0,0,156.0,0,0,0,0,-453.6074033149125,32994.0,3145
3146,26.25,40587.0,1787.0,0.0,0.0,0.0,0.0,0.0,0.0,1769.0,680.0,835.23,1032.65,1638.94,1385.0,3991.0,699.0,0,0.0,317.0,37553.0,0,3.138121546961326,570.0,5749.0,0.0,144.0,0,0,0,155.0,0,0,0,0,-533.6818784530406,30692.0,3146
3147,25.0,39330.0,1969.0,0.0,0.0,0.0,0.0,0.0,0.0,1786.0,830.0,1223.17,1142.21,1424.77,1384.0,3853.0,691.0,0,0.0,317.0,37091.0,0,3.143646408839779,512.0,5700.0,0.0,144.0,0,0,0,151.0,0,0,0,0,-627.0063535911613,29626.0,3147
3148,24.04,39337.0,2053.0,0.0,0.0,0.0,0.0,0.0,0.0,1648.0,960.0,1372.36,1307.27,1571.61,1385.0,3776.0,698.0,0,0.0,317.0,37564.0,0,3.149171270718232,542.0,5792.0,0.0,144.0,0,0,0,147.0,0,0,0,0,-651.0908287292768,29622.0,3148
3149,24.6,39231.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,1651.0,934.0,1321.45,1359.24,1667.16,1386.0,3773.0,700.0,0,243.0,317.0,37615.0,0,3.154696132596685,546.0,5803.0,0.0,144.0,0,0,0,141.0,0,0,0,0,-424.6953038674037,29271.0,3149
3150,27.21,40245.0,1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1760.0,901.0,1335.46,1227.61,1358.68,1335.0,3539.0,692.0,0,582.0,318.0,37754.0,0,3.160220994475138,737.0,5828.0,0.0,144.0,0,0,0,139.0,0,0,0,0,-402.5897790055242,30157.0,3150
3151,30.14,41901.0,1938.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.0,726.0,695.72,611.98,1573.99,1357.0,3131.0,709.0,0,1681.0,317.0,37437.0,0,3.165745856353591,770.0,5757.0,0.0,143.0,0,0,0,139.0,0,0,0,0,-313.5242541436455,31193.0,3151
3152,25.27,43636.0,2128.0,0.0,0.0,0.0,0.0,0.0,0.0,1234.0,718.0,599.65,321.03,1734.79,1412.0,3385.0,692.0,0,3210.0,316.0,37173.0,0,3.1712707182320443,644.0,5773.0,0.0,143.0,0,0,0,139.0,0,0,0,0,-305.29872928177065,31129.0,3152
3153,16.98,44564.0,2295.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,968.0,972.15,452.06,1805.8,1412.0,3896.0,683.0,0,4591.0,317.0,37186.0,0,3.1767955801104972,486.0,5669.0,0.0,143.0,0,0,0,138.0,0,0,0,0,-368.83320441989054,30270.0,3153
3154,15.4,45481.0,2590.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,1106.0,801.23,313.59,1814.35,1412.0,3925.0,679.0,0,5603.0,316.0,37236.0,0,3.18232044198895,423.0,5667.0,0.0,143.0,0,0,0,139.0,0,0,0,0,-401.98767955800577,30147.0,3154
3155,16.4,47273.0,2596.0,0.0,0.0,47.5,0.0,0.0,0.0,666.0,778.0,490.32,59.53,1543.19,1412.0,3986.0,686.0,0,6133.0,317.0,37106.0,0,3.1878453038674035,404.0,5510.0,0.0,143.0,0,0,0,138.0,0,0,0,0,-344.3521546961347,31506.0,3155
3156,8.36,45278.0,2606.0,0.0,0.0,538.2,341.42,0.0,0.0,404.0,531.0,286.32,0.0,1577.85,1413.0,4081.0,688.0,0,6273.0,317.0,33660.0,0,3.1933701657458564,343.0,5311.0,0.0,143.0,0,0,0,139.0,0,0,0,0,-258.3566298342557,29474.0,3156
3157,-5.16,42816.0,2454.0,0.0,0.0,507.12,411.69,0.0,0.0,707.0,1022.0,547.66,0.0,1511.64,1413.0,4222.0,678.0,0,6218.0,315.0,31887.0,0,3.1988950276243093,375.0,5161.0,0.0,143.0,0,0,0,138.0,0,0,0,0,-412.29110497237707,27077.0,3157
3158,-12.27,41089.0,2713.0,0.0,0.0,198.85,0.0,0.0,0.0,773.0,1286.0,791.37,62.66,1392.59,1413.0,4601.0,680.0,0,6021.0,316.0,31572.0,0,3.2044198895027622,336.0,4998.0,0.0,144.0,0,0,0,138.0,0,0,0,0,-512.5655801105022,25331.0,3158
3159,-1.27,39629.0,2713.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,1314.0,1203.76,643.14,1197.85,1410.0,4905.0,686.0,0,5301.0,314.0,31596.0,0,3.2099447513812156,331.0,4974.0,0.0,146.0,0,0,0,138.0,0,0,0,0,-546.5400552486171,24311.0,3159
3160,14.88,39717.0,2451.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.0,1270.0,1931.29,1700.3,1195.73,1509.0,5338.0,708.0,0,4220.0,315.0,34190.0,0,3.2154696132596685,452.0,5070.0,0.0,146.0,0,0,0,139.0,0,0,0,0,-415.10453038673586,24950.0,3160
3161,32.51,41834.0,2264.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.0,1044.0,1750.1,1607.98,1413.31,1510.0,5708.0,702.0,0,2861.0,315.0,36772.0,0,3.2209944751381214,511.0,5559.0,0.0,146.0,0,0,0,141.0,0,0,0,0,-336.16900552486186,27565.0,3161
3162,35.07,44223.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.0,1033.0,1831.72,2036.99,1304.37,1510.0,5857.0,713.0,0,1347.0,316.0,38306.0,0,3.2265193370165743,1096.0,6008.0,0.0,146.0,0,0,0,144.0,0,0,0,0,-307.8534806629832,30867.0,3162
3163,40.0,44520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2303.0,867.0,1864.72,2267.56,1290.09,1510.0,5600.0,810.0,0,437.0,316.0,39269.0,0,3.2320441988950277,1109.0,6094.0,425.0,146.0,0,0,0,145.0,0,0,0,0,-268.1379558011031,32244.0,3163
3164,40.87,45567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.0,707.0,1460.36,2064.21,1506.29,1509.0,5775.0,1006.0,0,219.0,316.0,39397.0,0,3.2375690607734806,975.0,6021.0,671.0,145.0,0,0,0,145.0,0,0,0,0,-265.62243093922734,33407.0,3164
3165,42.71,47510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2171.0,655.0,1278.26,1952.51,1451.12,1509.0,6301.0,1085.0,0,0.0,317.0,39365.0,0,3.2430939226519335,1214.0,5982.0,1550.0,145.0,0,0,0,147.0,0,0,0,0,-417.6469060773452,35080.0,3165
3166,38.91,49071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.0,454.0,432.74,1228.33,1501.86,1510.0,6497.0,1095.0,0,0.0,317.0,39353.0,0,3.248618784530387,1437.0,5914.0,776.0,146.0,0,0,0,149.0,0,0,0,0,-361.68138121547236,36511.0,3166
3167,37.72,46538.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.0,951.0,462.02,754.21,1398.7,1460.0,6523.0,974.0,0,0.0,307.0,39117.0,0,3.25414364640884,729.0,5718.0,0.0,147.0,0,0,0,150.0,0,0,0,0,-473.67585635359137,34147.0,3167
3168,32.67,44393.0,1477.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.0,1462.0,924.68,1170.56,1212.14,1412.0,6435.0,938.0,0,0.0,311.0,39055.0,0,3.2596685082872927,576.0,5480.0,0.0,145.0,0,0,0,150.0,0,0,0,0,-636.1203314917075,32328.0,3168
3169,31.81,43031.0,1727.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.0,1655.0,1459.26,1537.55,1204.59,1413.0,6329.0,1073.0,0,0.0,314.0,38855.0,0,3.265193370165746,670.0,5497.0,0.0,145.0,0,0,0,151.0,0,0,0,0,-725.1348066298378,31054.0,3169
3170,31.12,41144.0,2125.0,0.0,0.0,0.0,0.0,0.0,0.0,1987.0,1977.0,2146.92,1957.94,1213.98,1413.0,6262.0,1349.0,0,0.0,316.0,39111.0,0,3.270718232044199,419.0,5434.0,0.0,146.0,0,0,0,151.0,0,0,0,0,-773.5692817679519,29297.0,3170
3171,30.57,41160.0,2067.0,0.0,0.0,0.0,0.0,0.0,0.0,2104.0,2229.0,2560.15,2356.02,1199.84,1412.0,6225.0,1732.0,0,0.0,316.0,39859.0,0,3.276243093922652,463.0,5378.0,0.0,146.0,0,0,0,152.0,0,0,0,0,-813.7337569060837,29405.0,3171
3172,35.73,43993.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,2252.0,2176.0,2583.02,2498.87,1183.19,1411.0,6165.0,1980.0,0,0.0,316.0,40840.0,0,3.281767955801105,619.0,5520.0,0.0,146.0,0,0,0,146.0,0,0,0,0,-753.7982320442025,32162.0,3172
3173,46.16,48530.0,0.0,0.0,0.0,0.0,0.0,345.27,0.0,2575.0,1941.0,3339.58,2822.46,0.0,1483.0,6127.0,2926.0,0,254.0,316.0,41445.0,0,3.287292817679558,1029.0,6001.0,1410.0,146.0,0,0,0,135.0,0,0,0,0,-553.4827071823165,36013.0,3173
3174,53.01,53335.0,0.0,0.0,0.0,0.0,0.0,1187.57,0.0,2561.0,964.0,3224.27,3076.8,0.0,1509.0,5666.0,3585.0,0,623.0,316.0,41772.0,0,3.292817679558011,2397.0,6073.0,2414.0,147.0,0,0,0,136.0,0,0,0,0,-350.20718232043873,40837.0,3174
3175,53.01,55156.0,0.0,0.0,0.0,0.0,0.0,357.63,0.0,2333.0,574.0,2352.09,2225.8,0.0,1508.0,4716.0,3515.0,0,1894.0,315.0,41708.0,0,3.298342541436464,2508.0,6118.0,2493.0,147.0,0,0,0,135.0,0,0,0,0,-238.96165745856706,42293.0,3175
3176,47.26,55100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059.0,1069.0,1645.6,1611.24,1178.82,1508.0,4501.0,3464.0,0,3632.0,314.0,41648.0,0,3.303867403314917,1916.0,5951.0,2211.0,147.0,0,0,0,136.0,0,0,0,0,-248.35613259668753,40880.0,3176
3177,40.0,54294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145.0,1689.0,2036.16,1485.1,1170.81,1508.0,5336.0,3420.0,0,5066.0,314.0,41507.0,0,3.3093922651933703,1281.0,5783.0,910.0,147.0,0,0,0,138.0,0,0,0,0,-422.76060773481004,37971.0,3177
3178,36.7,54062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2161.0,2065.0,2294.28,1495.38,1255.28,1508.0,6494.0,3298.0,0,6054.0,316.0,41208.0,0,3.314917127071823,845.0,5630.0,217.0,147.0,0,0,0,141.0,0,0,0,0,-487.62508287293167,35743.0,3178
3179,34.7,54300.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2080.0,2217.0,2300.86,1228.6,1241.64,1508.0,6954.0,2867.0,0,6514.0,314.0,41184.0,0,3.320441988950276,755.0,5465.0,0.0,147.0,0,0,0,141.0,0,0,0,0,-539.7795580110469,35226.0,3179
3180,32.74,53597.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,2136.0,2464.0,2688.1,1394.2,1140.65,1507.0,6966.0,3036.0,0,6707.0,314.0,41007.0,0,3.3259668508287294,988.0,5333.0,0.0,147.0,0,0,0,141.0,0,0,0,0,-624.6240331491717,34450.0,3180
3181,31.33,52057.0,1136.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.0,2756.0,3119.79,1669.5,1265.32,1508.0,7212.0,2904.0,0,6627.0,305.0,40689.0,0,3.3314917127071824,1535.0,5306.0,0.0,147.0,0,0,0,144.0,0,0,0,0,-729.2785082872942,32768.0,3181
3182,30.98,50349.0,1858.0,0.0,0.0,0.0,0.0,0.0,0.0,2101.0,3132.0,3413.06,1847.11,1200.57,1508.0,7679.0,2679.0,0,6325.0,298.0,40741.0,0,3.3370165745856353,1302.0,5246.0,0.0,148.0,0,0,0,144.0,0,0,0,0,-843.4029834254106,30955.0,3182
3183,32.06,48806.0,2145.0,0.0,0.0,0.0,0.0,0.0,0.0,2089.0,3177.0,3768.13,2088.28,1106.12,1509.0,8178.0,2624.0,0,5649.0,302.0,40546.0,0,3.3425414364640886,950.0,5303.0,0.0,147.0,0,0,0,146.0,0,0,0,0,-840.1874585635378,29530.0,3183
3184,30.35,47936.0,1932.0,0.0,0.0,0.0,0.0,0.0,0.0,2220.0,3170.0,4203.54,2490.11,1003.14,1509.0,8574.0,2867.0,0,4459.0,309.0,40522.0,0,3.3480662983425415,1063.0,5521.0,0.0,148.0,0,0,0,152.0,0,0,0,0,-845.4419337016589,29230.0,3184
3185,43.6,49201.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,2240.0,2787.0,4000.3,2437.95,995.18,1509.0,8701.0,3337.0,0,2922.0,312.0,40956.0,0,3.3535911602209945,1020.0,5736.0,0.0,148.0,0,0,0,155.0,0,0,0,0,-773.0764088397773,31687.0,3185
3186,48.95,50417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2431.0,2246.0,4105.13,2631.64,960.15,1508.0,8230.0,3511.0,0,1297.0,312.0,41421.0,0,3.3591160220994474,1309.0,5970.0,1278.0,148.0,0,0,0,157.0,0,0,0,0,-662.5608839779015,34763.0,3186
3187,44.75,48925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2448.0,2173.0,4234.74,2813.36,933.02,1508.0,7027.0,3585.0,0,355.0,299.0,41600.0,0,3.3646408839779003,1270.0,6070.0,1889.0,148.0,0,0,0,158.0,0,0,0,0,-630.7553591160249,35315.0,3187
3188,47.61,48571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056.0,2290.0,4048.35,2747.64,1004.17,1508.0,6746.0,3530.0,0,129.0,297.0,41514.0,0,3.3701657458563536,1365.0,6147.0,1564.0,147.0,0,0,0,160.0,0,0,0,0,-622.7898342541448,35389.0,3188
3189,46.88,49983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1665.0,2025.0,2980.18,1977.08,961.11,1508.0,6902.0,3468.0,0,0.0,296.0,41403.0,0,3.3756906077348066,1430.0,6045.0,571.0,147.0,0,0,0,161.0,0,0,0,0,-672.9943093922702,36875.0,3189
3190,41.26,51003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.0,1611.0,2219.52,1382.14,1250.47,1508.0,7059.0,3368.0,0,0.0,297.0,41250.0,0,3.3812154696132595,1067.0,5857.0,209.0,148.0,0,0,0,163.0,0,0,0,0,-617.748784530384,37924.0,3190
3191,38.34,47881.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,1709.0,2299.0,2825.53,1471.02,1246.51,1507.0,7088.0,3278.0,0,0.0,299.0,41322.0,0,3.386740331491713,540.0,5436.0,0.0,137.0,0,0,0,163.0,0,0,0,0,-791.6732596685033,35194.0,3191
3192,35.83,45371.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,1866.0,2741.0,3570.23,1893.52,1201.47,1409.0,6993.0,3211.0,0,0.0,298.0,41196.0,0,3.3922651933701657,316.0,5147.0,0.0,137.0,0,0,0,163.0,0,0,0,0,-884.8277348066331,33068.0,3192
3193,35.32,44085.0,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.0,2760.0,3699.52,2030.01,1152.99,1410.0,6863.0,3049.0,0,0.0,299.0,41419.0,0,3.3977900552486187,356.0,4976.0,0.0,136.0,0,0,0,164.0,0,0,0,0,-912.122209944755,32082.0,3193
3194,34.96,42118.0,2197.0,0.0,0.0,0.0,0.0,0.0,0.0,1884.0,2908.0,3983.3,2306.88,1189.87,1410.0,6847.0,3028.0,0,0.0,300.0,41346.0,0,3.403314917127072,309.0,4939.0,0.0,134.0,0,0,0,164.0,0,0,0,0,-926.6466850828729,30168.0,3194
3195,35.6,41683.0,2162.0,0.0,0.0,0.0,0.0,0.0,0.0,1964.0,2955.0,4385.04,2205.44,1237.44,1410.0,6752.0,3244.0,0,0.0,299.0,41105.0,0,3.408839779005525,400.0,4944.0,0.0,134.0,0,0,0,166.0,0,0,0,0,-954.5111602209945,29821.0,3195
3196,38.79,43850.0,1348.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.0,2953.0,4299.11,1468.43,1176.51,1412.0,6600.0,3589.0,0,0.0,299.0,41222.0,0,3.414364640883978,543.0,5040.0,0.0,134.0,0,0,0,174.0,0,0,0,0,-967.6356353591182,32036.0,3196
3197,45.34,47950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2111.0,2488.0,4475.61,1416.9,1198.14,876.0,6528.0,4045.0,0,155.0,299.0,41480.0,0,3.4198895027624308,1010.0,5496.0,433.0,137.0,0,0,0,164.0,0,0,0,0,-765.2301104972357,35607.0,3197
3198,52.01,52662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2029.0,1385.0,3936.92,1346.92,1242.65,899.0,5879.0,4212.0,0,549.0,299.0,41799.0,0,3.425414364640884,1553.0,5974.0,2457.0,136.0,0,0,0,162.0,0,0,0,0,-478.0645856353585,40098.0,3198
3199,55.53,54193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,1268.0,3416.14,1470.13,1230.4,954.0,4493.0,4260.0,0,1848.0,297.0,41925.0,0,3.430939226519337,2069.0,6042.0,2920.0,137.0,0,0,0,161.0,0,0,0,0,-378.23906077347783,41649.0,3199
3200,46.98,54271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255.0,2073.0,3097.19,1233.54,1252.05,999.0,4083.0,4168.0,0,3566.0,298.0,41802.0,0,3.43646408839779,1757.0,5912.0,2791.0,137.0,0,0,0,164.0,0,0,0,0,-499.3435359115974,40546.0,3200
3201,40.71,53470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2407.0,2520.0,3302.02,1250.51,1193.29,1004.0,4517.0,4090.0,0,4997.0,299.0,41674.0,0,3.441988950276243,1193.0,5717.0,1721.0,138.0,0,0,0,169.0,0,0,0,0,-628.3780110497246,38070.0,3201
3202,36.3,53303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2487.0,2898.0,3481.23,1128.37,1217.3,1004.0,5777.0,3887.0,0,5976.0,299.0,41498.0,0,3.447513812154696,845.0,5461.0,744.0,138.0,0,0,0,172.0,0,0,0,0,-718.4524861878454,35917.0,3202
3203,34.26,53545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358.0,2727.0,3317.77,994.03,1240.5,1009.0,6373.0,3403.0,0,6522.0,299.0,40662.0,0,3.453038674033149,1134.0,5340.0,462.0,137.0,0,0,0,174.0,0,0,0,0,-681.8469613259658,35136.0,3203
3204,34.0,52598.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,2354.0,2812.0,3547.57,1193.46,1216.05,1003.0,6564.0,3286.0,0,6682.0,298.0,40512.0,0,3.458563535911602,1573.0,5139.0,0.0,137.0,0,0,0,175.0,0,0,0,0,-698.621436464091,34038.0,3204
3205,33.84,51196.0,1183.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,2896.0,3651.49,1026.67,1247.73,1018.0,6830.0,2966.0,0,6613.0,300.0,40508.0,0,3.4640883977900554,1138.0,4971.0,0.0,137.0,0,0,0,175.0,0,0,0,0,-777.4259116022076,32607.0,3205
3206,34.04,49905.0,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,2547.0,3024.0,4099.27,1269.66,1129.35,677.0,6989.0,2882.0,0,6229.0,300.0,40667.0,0,3.4696132596685083,1079.0,4981.0,0.0,138.0,0,0,0,176.0,0,0,0,0,-839.8103867403261,31530.0,3206
3207,34.93,48389.0,1777.0,0.0,0.0,0.0,0.0,0.0,0.0,2671.0,3319.0,4396.34,1472.42,988.97,1007.0,7215.0,3351.0,0,5488.0,299.0,40438.0,0,3.4751381215469612,950.0,5063.0,0.0,138.0,0,0,0,175.0,0,0,0,0,-900.2548618784567,30448.0,3207
3208,37.3,47704.0,1394.0,0.0,0.0,0.0,0.0,0.0,0.0,2665.0,3157.0,4440.2,1693.79,1231.97,1007.0,7295.0,3793.0,0,4251.0,296.0,40380.0,0,3.4806629834254146,941.0,5133.0,0.0,137.0,0,0,0,177.0,0,0,0,0,-886.4793370165789,30848.0,3208
3209,43.95,48811.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,2478.0,2778.0,4286.0,1688.89,1230.09,1007.0,7302.0,4095.0,0,2727.0,287.0,40231.0,0,3.4861878453038675,1236.0,5358.0,0.0,137.0,0,0,0,177.0,0,0,0,0,-813.4938121546875,33247.0,3209
3210,47.91,49899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2314.0,2044.0,4243.24,1842.62,1214.04,1007.0,7088.0,4103.0,0,1254.0,284.0,40605.0,0,3.4917127071823204,1673.0,5738.0,855.0,138.0,0,0,0,175.0,0,0,0,0,-647.4082872928193,35644.0,3210
3211,46.06,48440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,1792.0,4334.74,2348.76,1209.59,1007.0,6091.0,4235.0,0,369.0,285.0,41201.0,0,3.4972375690607733,1425.0,5640.0,1384.0,138.0,0,0,0,174.0,0,0,0,0,-578.5927624309406,36166.0,3211
3212,46.02,48063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,2097.0,4226.17,2336.47,1254.01,1007.0,5915.0,4187.0,0,137.0,285.0,41184.0,0,3.5027624309392262,1609.0,5801.0,1336.0,137.0,0,0,0,176.0,0,0,0,0,-613.1472375690573,36034.0,3212
3213,45.19,49497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.0,2055.0,3280.54,1632.93,1294.23,1007.0,6259.0,3981.0,0,0.0,281.0,41573.0,0,3.5082872928176796,1206.0,5705.0,814.0,137.0,0,0,0,178.0,0,0,0,0,-721.1917127071792,37355.0,3213
3214,40.36,50446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,2045.0,2616.55,931.17,1216.13,1003.0,6501.0,3846.0,0,0.0,289.0,41419.0,0,3.5138121546961325,938.0,5500.0,559.0,137.0,0,0,0,179.0,0,0,0,0,-764.336187845307,38266.0,3214
3215,37.1,47373.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.0,2272.0,2426.95,561.5,1286.43,1922.0,6545.0,3662.0,0,0.0,293.0,40614.0,0,3.5193370165745854,818.0,5320.0,0.0,146.0,0,0,0,180.0,0,0,0,0,-759.3606629834176,35328.0,3215
3216,35.68,44758.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,2099.0,2511.0,2732.29,750.12,1196.38,1822.0,6141.0,3509.0,0,0.0,295.0,40723.0,0,3.5248618784530388,701.0,4953.0,0.0,147.0,0,0,0,181.0,0,0,0,0,-790.2651381215474,33483.0,3216
3217,35.57,43397.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,2184.0,2608.0,3163.78,1083.88,1172.95,1822.0,5720.0,3353.0,0,0.0,297.0,40872.0,0,3.5303867403314917,723.0,4817.0,0.0,147.0,0,0,0,180.0,0,0,0,0,-831.0796132596734,32680.0,3217
3218,35.44,41544.0,1726.0,0.0,0.0,0.0,0.0,0.0,0.0,2311.0,2883.0,3708.01,1593.08,1141.77,1822.0,5460.0,3295.0,0,0.0,289.0,40950.0,0,3.5359116022099446,705.0,4809.0,0.0,147.0,0,0,0,172.0,0,0,0,0,-898.3240883977924,31103.0,3218
3219,34.38,41049.0,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,2319.0,2981.0,3940.58,1729.15,1173.04,1823.0,5180.0,3189.0,0,0.0,288.0,41184.0,0,3.541436464088398,716.0,4808.0,0.0,147.0,0,0,0,174.0,0,0,0,0,-920.2285635359149,30887.0,3219
3220,36.21,43130.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.0,2821.0,3812.77,1247.87,1134.24,1822.0,4917.0,3431.0,0,0.0,285.0,41722.0,0,3.546961325966851,807.0,4904.0,0.0,147.0,0,0,0,176.0,0,0,0,0,-892.3330386740345,33133.0,3220
3221,43.61,46967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2207.0,2137.0,3583.85,1597.09,1138.66,1441.0,4814.0,3893.0,0,159.0,285.0,41926.0,0,3.552486187845304,1199.0,5327.0,518.0,147.0,0,0,0,176.0,0,0,0,0,-624.0475138121546,36491.0,3221
3222,50.99,51310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2321.0,1348.0,3415.26,1970.26,1133.72,1368.0,4473.0,4207.0,0,527.0,285.0,42869.0,0,3.558011049723757,1605.0,5741.0,2445.0,147.0,0,0,0,163.0,0,0,0,0,-400.6819889502731,40406.0,3222
3223,55.07,53607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2165.0,721.0,2496.11,1519.53,1171.88,2020.0,3411.0,4260.0,0,1700.0,285.0,43111.0,0,3.56353591160221,1670.0,5899.0,2821.0,147.0,0,0,0,162.0,0,0,0,0,-230.95646408840548,42435.0,3223
3224,47.82,54092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2314.0,1663.0,2235.98,1080.3,1195.07,2020.0,3223.0,4156.0,0,3253.0,285.0,42975.0,0,3.569060773480663,1933.0,6007.0,2024.0,146.0,0,0,0,162.0,0,0,0,0,-432.78093922651897,41447.0,3224
3225,44.84,53833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2433.0,2430.0,2593.53,744.22,1256.41,2021.0,3970.0,3963.0,0,4616.0,285.0,42912.0,0,3.574585635359116,1581.0,5854.0,1194.0,147.0,0,0,0,164.0,0,0,0,0,-621.5854143646429,39229.0,3225
3226,40.94,53841.0,0.0,0.0,0.0,0.0,121.4,0.0,0.0,2379.0,2870.0,2550.43,0.0,1184.11,2021.0,4688.0,2999.0,0,5630.0,285.0,42699.0,0,3.580110497237569,1328.0,5688.0,405.0,146.0,0,0,0,170.0,0,0,0,0,-682.5598895027579,37665.0,3226
3227,38.77,54334.0,0.0,0.0,0.0,0.0,102.6,0.0,0.0,2325.0,2655.0,2319.62,0.0,1211.94,2022.0,4615.0,2816.0,0,6214.0,285.0,42879.0,0,3.585635359116022,1167.0,5494.0,307.0,146.0,0,0,0,172.0,0,0,0,0,-666.3743646408839,37839.0,3227
3228,35.67,53282.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,3123.0,2731.83,3.16,1176.5,2022.0,4448.0,2833.0,0,6453.0,285.0,43047.0,0,3.591160220994475,1609.0,5297.0,0.0,146.0,0,0,0,174.0,0,0,0,0,-751.8988397790017,36910.0,3228
