,Price,Demand,Demand_pump_storage,Imported_FR,Imported_NL,Imported_LU,Imported_GB,Exported_FR,Exported_NL,Exported_LU,Exported_GB,Wind Onshore,Fossil Gas,Other,Solar,Biomass,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Hydro Water Reservoir,Hydro Run-of-river and poundage,Hydro Pumped Storage,Fossil Oil,Other renewable,Fossil Coal-derived gas,Geothermal,Waste,Fossil Peat,Marine,Fossil Oil shale,Wind Offshore,Balance,Residual_Demand,hour
6227,30.6,10653.63,0.35,0.0,542.08,0.06,0.0,1051.27,0.0,0.0,1023.1,148.1,2914.96,692.47,1709.29,319.62,5803.35,0,0.0,0,1.41,0.0,0.0,0,0,0,239.61,0,0,0,324.22,-33.18000000000029,8230.999999999998,6227
6228,30.6,10514.97,0.34,0.0,394.06,0.06,0.0,986.66,0.0,0.0,988.99,195.23,2911.96,642.37,1606.99,314.24,5800.52,0,0.0,0,1.12,0.0,0.0,0,0,0,237.95,0,0,0,322.14,-64.31999999999971,8151.539999999998,6228
6229,31.2,10291.75,113.26,0.0,335.72,0.06,0.0,1049.41,0.0,0.0,959.01,218.13,2874.93,682.25,1531.96,315.97,5794.1,0,0.0,0,0.62,0.0,0.0,0,0,0,213.79,0,0,0,434.54,-11.359999999998763,7892.709999999998,6229
6230,28.45,10230.44,528.17,0.0,322.39,0.06,0.0,873.87,0.0,0.0,959.02,304.05,2844.07,662.63,1531.38,314.04,5794.75,0,0.0,0,0.58,0.0,0.0,0,0,0,203.43,0,0,0,590.99,-23.13000000000102,7600.010000000002,6230
6231,30.1,10136.9125,439.34,0.0,272.31,0.06,0.0,913.33,0.0,0.0,959.01,387.01,2841.25,654.22,1272.14,339.84,5797.62,0,0.0,0,1.28,0.0,0.0,0,0,0,199.85,0,0,0,648.18,-34.83250000000044,7628.452499999999,6231
6232,41.45,10221.3025,310.44,0.0,709.44,0.06,0.0,1180.01,0.0,0.0,1009.77,406.23,2885.54,669.98,899.74,345.43,5798.01,0,0.0,0,2.23,0.0,0.0,0,0,0,196.07,0,0,0,771.32,-37.472499999999854,7945.7125000000015,6232
6233,50.51,10194.905,62.27,0.0,1233.31,0.06,0.0,1443.34,0.0,0.0,1023.37,387.79,2923.21,650.69,377.23,348.21,5805.58,0,0.0,0,2.07,15.3,0.0,0,0,0,202.55,0,0,0,700.63,-77.25500000000284,8524.635000000002,6233
6234,50.34,10084.8025,0.0,0.0,1294.07,0.06,0.0,1624.8,0.0,0.0,1023.39,408.6,3038.26,617.08,56.0,349.59,5813.13,0,0.0,0,2.15,100.75,0.0,0,0,0,200.13,0,0,0,883.17,29.99750000000131,8534.7525,6234
6235,50.9,10380.345,0.0,0.0,1105.77,0.06,0.0,1296.92,0.0,0.0,1023.5,464.85,3210.9,571.41,0.0,357.58,5817.69,0,0.0,0,2.03,179.73,0.0,0,0,0,201.97,0,0,0,665.62,-123.15500000000065,9045.874999999998,6235
6236,39.05,9831.7925,0.0,0.0,1016.29,0.06,0.0,1373.83,0.0,0.0,1023.4,395.2,3076.22,569.29,0.0,359.56,5822.28,0,0.0,0,1.89,76.22,0.0,0,0,0,199.59,0,0,0,667.42,-45.00249999999869,8567.6925,6236
6237,32.4,9462.42,0.34,0.0,963.02,0.06,0.0,1127.25,0.0,0.0,1023.07,355.89,2921.23,459.48,0.0,358.74,5825.53,0,0.0,0,1.89,0.0,0.0,0,0,0,198.4,0,0,0,522.52,-6.320000000001528,8383.720000000001,6237
6238,31.3,9110.482499999998,1.03,0.0,846.0,0.06,0.0,1137.14,0.0,0.0,928.17,366.11,2498.18,420.02,0.0,362.12,5829.26,0,0.0,0,1.89,0.0,0.0,0,0,0,199.23,0,0,0,557.78,-96.17249999999876,7985.472499999999,6238
6239,27.53,8462.130000000001,194.25,0.0,659.52,0.06,0.0,664.58,0.0,0.0,840.41,265.43,2077.11,402.65,0.0,359.14,5831.99,0,0.0,0,1.89,0.0,0.0,0,0,0,199.07,0,0,0,322.39,-42.1200000000008,7673.35,6239
6240,27.16,8231.82,202.37,0.0,61.1,0.06,0.0,351.56,0.0,0.0,840.1,265.71,2118.11,394.97,0.0,359.47,5832.87,0,0.0,0,1.9,0.0,0.0,0,0,0,197.39,0,0,0,328.19,-66.07999999999993,7438.63,6240
6241,27.0,7994.2025,201.92,0.0,0.0,0.06,0.0,193.97,329.04,0.0,811.18,231.77,2238.56,394.93,0.0,364.19,5836.8,0,0.0,0,1.89,0.0,0.0,0,0,0,195.63,0,0,0,220.6,-45.88249999999971,7344.312499999999,6241
6242,26.74,7958.6624999999985,201.44,216.13,0.0,0.06,0.0,0.0,684.8,0.0,800.83,218.74,2118.38,397.18,0.0,365.53,5839.06,0,0.0,0,1.89,0.0,0.0,0,0,0,189.17,0,0,0,269.72,-29.87249999999767,7279.142499999998,6242
6243,27.7,8075.102500000001,214.7,249.1,0.0,0.06,0.0,0.0,521.48,0.0,800.85,205.7,2071.84,413.84,0.0,363.14,5842.66,0,0.0,0,1.89,0.0,0.0,0,0,0,194.75,0,0,0,217.06,-52.092500000000655,7455.7025,6243
6244,30.18,8307.73,28.67,0.0,0.0,0.06,0.0,110.8,865.18,0.0,787.6,179.83,2797.75,444.93,0.0,365.47,5849.99,0,0.0,0,1.89,0.0,0.0,0,0,0,199.67,0,0,0,234.63,-25.76000000000022,7691.709999999999,6244
6245,39.77,9386.04,0.27,0.0,0.0,0.06,0.0,731.22,354.09,0.0,14.82,217.01,3056.56,491.65,0.0,364.48,5854.57,0,0.0,0,1.89,17.41,0.0,0,0,0,195.98,0,0,0,250.31,-36.520000000002256,8720.850000000002,6245
6246,49.95,10290.044999999998,0.0,0.0,300.96,0.07,0.0,888.6,0.0,0.0,22.77,179.97,3203.07,677.32,29.51,359.28,5855.68,0,0.0,0,1.88,133.49,0.0,0,0,0,193.98,0,0,0,194.57,-71.6349999999984,9690.135,6246
6247,51.22,10623.35,0.0,0.0,841.69,0.06,0.0,609.79,0.0,0.0,1001.79,180.96,3295.94,737.43,380.17,359.76,5856.13,0,0.0,0,1.82,163.77,0.0,0,0,0,198.39,0,0,0,154.18,-64.63000000000102,9707.830000000002,6247
6248,46.36,10828.595,0.27,0.0,1405.49,0.06,0.0,1298.38,0.0,0.0,1023.08,115.0,3290.88,731.93,1002.3,361.93,5851.78,0,0.0,0,1.55,3.51,0.0,0,0,0,198.05,0,0,0,120.02,-67.82499999999891,9391.675000000001,6248
6249,32.66,10747.7575,0.35,0.0,1043.38,0.06,0.0,1153.84,0.0,0.0,1023.38,84.94,2919.57,693.59,1606.66,358.42,5836.99,0,0.0,0,1.54,0.0,0.0,0,0,0,199.1,0,0,0,108.29,-72.78749999999854,8747.227499999997,6249
6250,28.6,10811.68,0.35,0.0,825.21,0.06,0.0,910.43,0.0,0.0,1023.22,179.12,2621.44,658.68,1967.6,296.16,5826.21,0,0.0,0,1.48,0.0,0.0,0,0,0,197.83,0,0,0,110.38,-61.51000000000022,8355.27,6250
6251,26.98,10636.985,109.2,0.0,703.31,0.06,0.0,991.19,0.0,0.0,978.59,210.91,2776.16,655.32,1899.44,274.73,5820.1,0,0.0,0,1.46,0.0,0.0,0,0,0,195.73,0,0,0,110.7,-68.04500000000371,8218.745,6251
6252,27.67,10418.9775,171.65,0.0,608.05,0.06,0.0,1067.01,0.0,0.0,978.63,171.95,2781.69,682.65,1838.42,361.66,5818.8,0,0.0,0,1.44,0.0,0.0,0,0,0,186.52,0,0,0,127.99,-57.037500000000364,8092.657499999999,6252
6253,28.97,10189.555,139.61,0.0,377.06,0.06,0.0,980.72,0.0,0.0,978.64,169.17,2661.44,676.19,1775.74,365.83,5818.08,0,0.0,0,1.44,0.0,0.0,0,0,0,204.0,0,0,0,174.15,-65.36499999999978,7865.055000000001,6253
6254,30.36,10131.5775,0.34,0.0,604.65,0.06,0.0,1223.9,0.0,0.0,978.7,197.64,2725.08,675.29,1473.08,364.23,5817.12,0,0.0,0,1.18,0.0,0.0,0,0,0,204.25,0,0,0,228.06,-43.87750000000051,8027.367499999999,6254
6255,30.22,10151.9775,0.38,0.0,512.51,0.06,0.0,971.12,0.0,0.0,1023.2,264.06,2894.94,702.4,1079.11,361.6,5814.63,0,0.0,0,0.61,0.0,0.0,0,0,0,196.26,0,0,0,253.44,-67.05750000000262,8358.4975,6255
6256,38.76,10328.645,0.36,0.0,688.1,0.06,0.0,852.9,0.0,0.0,1022.22,284.71,3067.99,690.01,747.67,363.57,5818.18,0,0.0,0,0.8,0.0,0.0,0,0,0,203.12,0,0,0,296.09,-43.82499999999891,8796.255000000001,6256
6257,48.29,10414.415,0.16,0.0,723.21,0.06,0.0,703.58,0.0,0.0,1023.37,347.55,3192.1,680.81,350.46,361.47,5837.42,0,0.0,0,1.01,51.12,0.0,0,0,0,205.63,0,0,0,336.32,-54.3650000000016,9173.445000000003,6257
6258,52.27,10290.8625,0.0,10.22,0.0,0.06,0.0,0.0,323.48,0.0,1023.18,344.52,3263.52,665.09,48.27,363.4,5840.07,0,0.0,0,1.63,538.59,0.0,0,0,0,198.56,0,0,0,301.94,-61.652500000000146,9395.9425,6258
6259,53.17,10283.3875,0.0,0.0,0.0,0.06,0.0,166.74,164.3,0.0,1023.25,339.14,3272.02,688.06,0.0,367.91,5840.2,0,0.0,0,1.36,579.4,0.0,0,0,0,194.51,0,0,0,324.24,-30.777500000000146,9424.1375,6259
6260,48.07,9708.7575,1.31,0.0,135.59,0.06,0.0,217.93,0.0,0.0,1023.12,336.2,3083.24,621.86,0.0,368.29,5841.11,0,0.0,0,1.41,2.92,0.0,0,0,0,201.43,0,0,0,308.81,-50.19750000000204,8860.9075,6260
6261,45.19,9316.3875,41.16,0.0,510.36,0.06,0.0,946.48,0.0,0.0,958.97,389.87,3065.66,525.38,0.0,367.46,5842.34,0,0.0,0,1.42,0.0,0.0,0,0,0,199.96,0,0,0,308.46,-52.02749999999833,8416.677500000002,6261
6262,37.0,8880.885,12.14,0.0,743.5,0.06,0.0,1503.37,0.0,0.0,896.92,368.87,3003.32,482.06,0.0,364.32,5846.68,0,0.0,0,1.4,0.0,0.0,0,0,0,199.57,0,0,0,235.31,-48.225000000000364,8075.735,6262
6263,33.34,8346.545,3.29,0.0,192.59,0.06,0.0,1592.1,0.0,0.0,863.72,317.85,3161.87,443.6,0.0,366.78,5850.02,0,0.0,0,1.75,25.83,0.0,0,0,0,209.28,0,0,0,177.13,-58.89500000000044,7640.535,6263
6264,31.12,8114.5275,204.02,0.0,273.28,0.06,0.0,1681.15,0.0,0.0,863.73,293.96,3276.22,448.16,0.0,366.07,5848.14,0,0.0,0,1.85,0.0,0.0,0,0,0,209.15,0,0,0,98.56,-47.977499999999054,7511.0075,6264
6265,30.72,7930.7375,400.24,0.0,8.69,0.06,0.0,1344.18,25.43,0.0,831.76,263.6,3261.28,465.11,0.0,365.94,5853.58,0,0.0,0,1.85,0.0,0.0,0,0,0,207.43,0,0,0,68.91,-35.897500000002765,7388.947499999999,6265
6266,28.36,7898.52,398.59,0.0,0.0,0.06,0.0,1054.22,329.67,0.0,831.75,249.17,3273.96,460.69,0.0,368.56,5861.05,0,0.0,0,1.99,0.0,0.0,0,0,0,208.52,0,0,0,30.71,-58.039999999999054,7408.13,6266
6267,31.26,8012.3125,396.64,0.0,0.0,0.06,0.0,755.73,622.15,0.0,803.58,269.53,3325.19,479.1,0.0,369.53,5862.88,0,0.0,0,1.86,0.0,0.0,0,0,0,211.44,0,0,0,37.54,-33.282499999997526,7491.942500000001,6267
6268,34.5,8450.3275,168.38,0.0,0.0,0.06,0.0,1655.32,274.66,0.0,15.66,244.68,3318.02,509.52,0.0,365.84,5863.99,0,0.0,0,1.85,0.0,0.0,0,0,0,211.27,0,0,0,17.09,-32.02749999999833,7975.437499999998,6268
6269,48.73,9538.94,0.27,0.0,0.0,0.07,0.0,634.7,600.32,0.0,2.33,289.07,3386.11,554.4,0.0,360.21,5872.92,0,0.0,0,1.85,19.05,0.0,0,0,0,209.35,0,0,0,29.64,-53.89000000000124,9009.03,6269
6270,51.79,10398.12,0.0,0.0,0.0,0.07,0.0,438.8,388.72,0.0,23.29,251.35,3582.04,687.33,23.28,361.4,5876.81,0,0.0,0,2.02,198.83,0.0,0,0,0,202.43,0,0,0,3.22,-60.150000000001455,9915.82,6270
6271,54.0,10620.38,0.0,0.0,129.58,0.06,0.0,139.37,0.0,0.0,1001.53,194.95,3591.61,722.44,329.96,363.72,5874.22,0,0.0,0,2.13,304.89,0.0,0,0,0,195.64,0,0,0,0.15,-51.93000000000029,9897.550000000001,6271
6272,52.0,10721.8475,0.0,0.0,295.98,0.06,0.0,690.23,0.0,0.0,1023.06,102.93,3490.27,740.18,897.4,364.2,5874.48,0,0.0,0,2.26,397.95,0.0,0,0,0,200.43,0,0,0,3.75,-65.24749999999949,9515.0775,6272
6273,50.19,10708.14,0.27,0.0,856.02,0.06,0.0,1261.9,0.0,0.0,1023.3,90.47,3206.08,723.57,1614.02,363.56,5865.94,0,0.0,0,2.32,9.07,0.0,0,0,0,201.28,0,0,0,4.7316666666666665,-56.488333333332776,8795.318333333333,6273
6274,44.2,10782.5525,0.37,0.0,753.34,0.06,0.0,1411.29,0.0,0.0,1023.18,210.57,3135.25,705.57,1938.88,365.98,5854.06,0,0.0,0,2.18,0.0,0.0,0,0,0,189.33,0,0,0,5.713333333333334,-56.45916666666744,8435.879166666668,6274
6275,37.73,10526.5725,0.0,0.0,181.0,0.06,0.0,1264.61,0.0,0.0,1019.91,242.97,3381.97,699.33,1679.02,367.62,5846.61,0,0.0,0,1.86,147.47,0.0,0,0,0,209.34,0,0,0,6.695,-47.147500000000946,8386.6875,6275
6276,36.3,10527.805,0.26,0.0,223.23,0.06,0.0,1417.78,0.0,0.0,630.15,195.41,3365.62,752.77,1571.88,358.32,5840.57,0,0.0,0,1.86,1.52,0.0,0,0,0,206.37,0,0,0,7.676666666666668,-50.70833333333394,8544.608333333332,6276
6277,35.99,10353.42,1.39,0.0,3.51,0.06,0.0,1364.91,8.4,0.0,584.7,187.28,3394.83,730.03,1545.77,355.32,5836.53,0,0.0,0,1.76,0.0,0.0,0,0,0,208.68,0,0,0,8.658333333333335,-40.391666666666424,8401.271666666666,6277
6278,36.34,10268.3225,172.75,0.0,40.71,0.06,0.0,1401.97,0.0,0.0,412.76,190.61,3387.32,727.15,1448.74,360.78,5835.83,0,0.0,0,1.69,0.0,0.0,0,0,0,203.0,0,0,0,9.64,-50.27249999999913,8414.6425,6278
6279,38.88,10234.535,343.22,0.0,0.0,0.06,0.0,1279.89,187.13,0.0,13.62,241.34,3263.8,717.96,1358.12,358.74,5838.7,0,0.0,0,1.7,0.0,0.0,0,0,0,204.76,0,0,0,5.78,-67.43499999999949,8422.835,6279
6280,50.0,10431.8725,14.81,0.0,0.0,0.06,0.0,642.65,361.72,0.0,631.2,241.49,3604.7,736.02,955.14,356.64,5834.97,0,0.0,0,2.08,52.37,0.0,0,0,0,206.02,0,0,0,0.26,-92.50249999999869,9026.8825,6280
6281,52.2,10473.3725,0.0,281.39,0.0,0.06,0.0,0.0,609.77,0.0,1019.95,180.37,3783.41,749.25,411.02,359.44,5837.78,0,0.0,0,1.39,208.7,0.0,0,0,0,207.16,0,0,0,1.26,-81.86250000000109,9672.172499999999,6281
6282,61.71,10341.615,0.0,509.31,0.0,0.06,0.0,0.0,958.42,0.0,1022.98,155.51,3905.14,770.16,51.98,361.53,5843.27,0,0.0,0,1.32,436.53,0.0,0,0,0,205.14,0,0,0,38.07,-44.99499999999898,9889.595000000001,6282
6283,58.03,10412.815,0.0,417.32,0.0,0.06,0.0,0.0,865.16,0.0,1023.08,171.36,3932.05,743.97,0.0,366.17,5847.43,0,0.0,0,1.48,509.32,0.0,0,0,0,209.57,0,0,0,79.58,-22.74499999999898,9950.825,6283
6284,51.24,9876.774999999998,0.09,0.0,0.0,0.06,0.0,131.35,292.47,0.0,1020.83,261.23,3759.59,676.6,0.0,361.86,5851.74,0,0.0,0,1.69,60.44,0.0,0,0,0,210.21,0,0,0,125.79,-12.304999999998472,9277.854999999998,6284
6285,48.09,9516.9425,0.33,0.0,177.77,0.06,0.0,1196.39,0.0,0.0,690.77,331.94,3739.51,557.19,0.0,361.07,5854.67,0,0.0,0,1.68,0.0,0.0,0,0,0,211.07,0,0,0,132.45,-37.02249999999913,8839.802499999998,6285
6286,38.54,9009.9675,0.33,0.0,63.21,0.06,0.0,1397.51,0.0,0.0,553.65,360.96,3429.27,512.64,0.0,363.08,5857.44,0,0.0,0,1.57,0.0,0.0,0,0,0,209.4,0,0,0,153.11,-10.717500000000655,8284.927500000002,6286
6287,37.37,8444.6325,0.67,0.0,0.0,0.06,0.0,1091.05,649.41,0.0,842.48,427.86,3476.64,457.37,0.0,361.41,5859.5,0,0.0,0,1.46,20.96,0.0,0,0,0,205.23,0,0,0,143.53,-74.22249999999804,7666.552500000001,6287
6288,29.96,8149.5075,392.25,0.0,0.0,0.06,0.0,817.22,839.07,0.0,845.19,475.81,3515.77,452.58,0.0,368.96,5860.29,0,0.0,0,1.45,0.0,0.0,0,0,0,201.59,0,0,0,128.75,-37.97750000000087,7341.907499999999,6288
6289,27.47,7989.6475,217.78,0.0,0.0,0.06,0.0,912.42,998.3,0.0,807.13,378.71,3489.33,458.28,0.0,367.42,5865.29,0,0.0,0,1.45,0.0,0.0,0,0,0,204.01,0,0,0,111.74,-48.98749999999745,7293.7375,6289
6290,24.37,7932.58,599.65,0.0,0.0,0.06,0.0,25.94,583.72,0.0,807.04,262.42,2662.68,462.0,0.0,364.47,5870.25,0,0.0,0,1.47,0.0,0.0,0,0,0,201.48,0,0,0,92.28,-31.81999999999971,7374.93,6290
6291,25.52,7939.519999999998,597.48,0.0,0.0,0.06,0.0,266.57,668.08,0.0,805.99,176.86,3025.89,497.1,0.0,368.77,5871.38,0,0.0,0,1.46,0.0,0.0,0,0,0,202.31,0,0,0,103.0,-30.80999999999767,7455.889999999998,6291
6292,27.27,8491.869999999999,22.28,0.0,0.0,0.06,0.0,816.7,735.39,0.0,793.67,174.58,3577.52,520.67,0.0,364.69,5872.57,0,0.0,0,1.45,0.0,0.0,0,0,0,203.97,0,0,0,80.23,-64.17000000000189,8031.639999999999,6292
6293,44.12,9480.09,0.18,0.0,0.0,0.06,0.0,20.46,1683.76,0.0,22.76,194.5,3797.29,608.48,0.0,365.05,5879.13,0,0.0,0,1.58,46.03,0.0,0,0,0,193.02,0,0,0,52.34,-69.77000000000044,9038.65,6293
6294,50.52,10356.892500000002,0.0,1142.96,0.0,0.06,0.0,0.0,1832.55,0.0,607.18,235.48,4016.78,705.97,21.07,365.75,5882.49,0,0.0,0,1.68,122.63,0.0,0,0,0,188.47,0,0,0,83.23,-30.0525000000016,9826.962500000003,6294
6295,60.73,10696.095,0.0,454.84,0.0,0.06,0.0,0.0,1384.01,0.0,984.99,232.53,4071.94,754.18,342.75,363.46,5889.93,0,0.0,0,1.72,614.76,0.0,0,0,0,190.12,0,0,0,110.64,-38.164999999999054,9818.335,6295
6296,52.09,10862.7775,0.0,0.0,0.0,0.06,0.0,351.46,740.02,0.0,1023.04,177.88,4079.63,756.06,981.76,357.69,5885.15,0,0.0,0,1.73,371.93,0.0,0,0,0,188.8,0,0,0,135.14,-41.467500000002474,9377.467500000002,6296
6297,49.48,10761.7725,0.0,0.0,293.38,0.06,0.0,1411.65,0.0,0.0,1022.23,77.26,3687.97,733.86,1657.7,360.7,5869.81,0,0.0,0,1.51,83.26,20.94,0,0,0,190.21,0,0,0,143.67,-75.32249999999658,8691.422499999999,6297
6298,38.34,10788.6925,0.37,0.0,0.0,0.06,0.0,913.51,600.2,0.0,1023.03,108.58,3633.4,730.14,2185.58,363.23,5854.57,0,0.0,0,1.5,0.0,28.71,0,0,0,199.77,0,0,0,150.31,-69.95250000000306,8142.9524999999985,6298
6299,29.04,10488.0425,0.37,0.0,0.0,0.06,0.0,1064.61,1032.8,0.0,1023.12,175.33,3604.48,735.29,2427.4,358.96,5845.85,0,0.0,0,1.37,0.0,0.81,0,0,0,202.94,0,0,0,149.22,-107.23250000000189,7531.7825,6299
6300,25.1,10383.6625,0.35,0.0,0.0,0.06,0.0,766.38,1333.62,0.0,1023.02,169.04,3439.24,720.95,2545.77,352.73,5839.53,0,0.0,0,1.65,0.0,0.0,0,0,0,191.35,0,0,0,143.3,-103.41250000000036,7332.552499999999,6300
6301,26.69,10158.4425,0.36,0.0,0.0,0.06,0.0,817.43,1543.97,0.0,962.18,180.58,3608.42,704.11,2398.69,351.99,5833.7,0,0.0,0,1.79,0.0,0.0,0,0,0,188.69,0,0,0,143.25,-71.10250000000087,7245.442499999999,6301
6302,30.81,10027.69,0.34,0.0,0.0,0.06,0.0,929.03,1460.14,0.0,962.05,207.41,3622.03,715.11,2128.93,360.37,5828.09,0,0.0,0,1.19,0.0,0.0,0,0,0,181.57,0,0,0,277.1,-57.38999999999942,7231.490000000001,6302
6303,29.35,9919.22,147.15,0.0,0.0,0.05,0.0,503.94,1277.36,0.0,961.0,227.26,3497.93,703.91,1597.0,363.57,5820.62,0,0.0,0,1.02,0.0,0.0,0,0,0,170.27,0,0,0,396.1,-30.94000000000051,7527.569999999998,6303
6304,43.58,10076.025,0.0,0.0,0.0,0.05,0.0,345.65,1216.34,0.0,942.52,243.47,3430.7,745.97,946.9,363.44,5813.66,0,0.0,0,0.82,302.28,0.0,0,0,0,171.0,0,0,0,536.93,-25.31500000000051,8176.905000000001,6304
6305,42.55,9987.8525,0.0,24.65,0.0,0.05,0.0,0.0,1330.8,0.0,1022.84,308.12,3579.96,769.92,363.64,365.43,5816.0,0,0.0,0,0.97,168.65,0.0,0,0,0,174.94,0,0,0,778.91,9.74749999999949,8361.272500000001,6305
6306,43.66,9861.995,0.34,180.37,0.0,0.05,0.0,0.0,1176.83,0.0,1023.15,349.33,3448.49,706.63,43.06,363.76,5822.91,0,0.0,0,1.22,0.0,0.0,0,0,0,180.52,0,0,0,955.11,-10.864999999999782,8332.755000000001,6306
6307,50.95,9869.635,0.0,0.0,0.0,0.06,0.0,132.87,1312.52,0.0,892.53,564.28,3432.99,649.61,0.0,361.2,5832.63,0,0.0,0,1.02,24.99,0.0,0,0,0,181.31,0,0,0,1152.6,-6.86500000000342,7970.424999999999,6307
6308,44.08,9423.3725,0.25,0.0,0.0,0.06,0.0,1432.29,1505.32,0.0,31.37,713.21,3404.45,609.46,0.0,359.11,5842.4,0,0.0,0,0.85,2.38,0.0,0,0,0,178.19,0,0,0,1249.3,-33.1924999999992,7281.8224999999975,6308
6309,37.79,9202.3375,0.33,0.0,0.0,0.06,0.0,1191.95,986.34,0.0,792.56,726.39,3206.07,559.29,0.0,360.77,5849.07,0,0.0,0,1.12,0.0,0.0,0,0,0,182.26,0,0,0,1221.78,-66.70750000000044,7070.787499999999,6309
6310,26.2,8825.035,0.32,0.0,0.0,0.06,0.0,1078.57,1371.1,0.0,673.03,700.72,3167.54,505.82,0.0,364.74,5850.04,0,0.0,0,1.12,0.0,0.0,0,0,0,179.07,0,0,0,1119.68,-59.26499999999942,6824.445,6310
6311,33.07,8348.134999999998,78.33,0.0,0.0,0.06,0.0,1064.52,1230.76,0.0,31.41,672.61,2121.99,462.68,0.0,323.47,5852.71,0,0.0,0,1.12,0.0,0.0,0,0,0,182.52,0,0,0,1059.38,-76.61499999999796,6432.504999999998,6311
6312,26.86,8025.919999999999,306.72,0.0,0.0,0.06,0.0,440.45,1298.58,0.0,195.43,562.45,2012.68,460.9,0.0,284.07,5852.05,0,0.0,0,1.3,0.0,0.0,0,0,0,182.58,0,0,0,786.29,-124.71999999999935,6493.299999999999,6312
6313,21.8,7736.5525,200.12,23.57,0.0,0.06,0.0,0.0,1464.53,0.0,461.43,552.22,1774.52,483.63,0.0,341.89,5852.12,0,0.0,0,1.56,0.0,0.0,0,0,0,180.86,0,0,0,557.96,-94.24250000000029,6443.952499999999,6313
6314,17.97,7602.815,375.12,0.0,0.0,0.06,13.36,284.2,1564.76,0.0,0.3,555.69,1870.96,484.03,0.0,364.19,5853.97,0,0.0,0,1.56,0.0,0.0,0,0,0,178.72,0,0,0,434.86,-69.79500000000007,6431.985,6314
6315,15.75,7553.22,536.42,55.02,0.0,0.06,0.0,0.0,1615.28,0.0,113.62,616.91,1789.21,502.24,0.0,367.88,5859.97,0,0.0,0,1.56,0.0,0.0,0,0,0,184.33,0,0,0,422.26,-19.100000000000364,6328.16,6315
6316,15.74,7532.565,499.18,65.07,0.0,0.06,0.0,0.0,1619.85,0.0,191.42,612.39,1754.15,502.64,0.0,366.88,5865.5,0,0.0,0,1.55,0.0,0.0,0,0,0,184.48,0,0,0,441.88,-48.414999999999054,6292.264999999999,6316
6317,20.28,7887.84,146.98,0.0,0.0,0.06,178.75,543.15,1539.65,0.0,0.0,697.04,1805.96,545.63,0.0,367.12,5870.36,0,0.0,0,1.56,0.0,0.0,0,0,0,183.09,0,0,0,440.71,-27.340000000000146,6565.44,6317
6318,20.36,8275.197499999998,197.59,141.56,0.0,0.06,0.0,0.0,1381.72,0.0,383.27,773.06,1775.87,609.83,19.95,347.32,5877.65,0,0.0,0,1.64,0.0,0.0,0,0,0,181.45,0,0,0,477.01,-32.37749999999869,6822.087499999999,6318
6319,9.48,8829.932499999999,39.35,0.0,0.0,0.06,0.0,18.08,922.51,0.0,679.88,726.25,1825.01,623.91,358.36,293.96,5877.21,0,0.0,0,1.68,61.26,0.0,0,0,0,186.51,0,0,0,465.2,-70.34249999999884,7091.932499999999,6319
6320,36.5,9226.0425,0.0,0.0,0.0,0.06,0.0,632.56,1014.34,0.0,681.56,518.09,1976.02,693.29,1050.12,338.0,5862.97,0,0.0,0,1.9,337.53,0.0,0,0,0,181.59,0,0,0,548.42,-46.51249999999891,6925.9225,6320
6321,31.27,9293.555,0.0,0.0,0.0,0.06,0.0,769.83,1104.74,0.0,681.61,310.78,1966.89,698.13,1720.57,367.22,5847.63,0,0.0,0,1.67,136.5,0.0,0,0,0,180.42,0,0,0,538.19,-81.67499999999927,6541.924999999999,6321
6322,29.49,9314.7025,0.35,0.0,0.0,0.06,0.0,1172.73,784.09,0.0,681.61,187.83,1971.24,687.55,2196.38,362.92,5831.47,0,0.0,0,1.65,0.0,0.0,0,0,0,178.89,0,0,0,443.12,-92.37249999999949,6306.8324999999995,6322
6323,27.66,9123.2,0.34,0.0,0.0,0.06,0.0,1517.02,728.27,0.0,681.61,120.28,1913.03,705.71,2457.21,355.22,5819.63,0,0.0,0,1.62,0.0,0.0,0,0,0,180.19,0,0,0,435.16,-62.330000000001746,5928.740000000001,6323
6324,26.57,8954.8125,0.34,0.0,0.0,0.06,0.0,1515.94,991.67,0.0,681.59,108.27,1918.87,702.45,2526.47,352.8,5801.43,0,0.0,0,1.63,0.0,0.0,0,0,0,180.33,0,0,0,477.66,-74.38249999999971,5660.4525,6324
6325,26.17,8693.875,175.99,0.0,0.0,0.06,0.0,1430.06,1136.24,0.0,677.85,128.14,2013.98,687.3,2395.52,360.18,5783.48,0,0.0,0,1.57,0.0,0.0,0,0,0,182.94,0,0,0,481.59,-79.2549999999992,5504.115000000001,6325
6326,26.94,8674.98,164.69,0.0,0.0,0.06,0.0,1163.06,1604.51,0.0,262.38,182.15,2039.54,690.73,2103.09,359.38,5774.61,0,0.0,0,1.22,0.0,0.0,0,0,0,178.22,0,0,0,431.3,-109.31999999999971,5778.999999999999,6326
6327,25.81,8753.385,1.13,0.0,0.0,0.06,0.0,396.64,1622.21,0.0,530.06,227.88,2034.33,675.86,1617.23,355.16,5772.39,0,0.0,0,1.22,53.19,0.0,0,0,0,177.81,0,0,0,316.77,-71.52499999999782,6412.475,6327
